,User,Location,Tweet
176,safariwithselle,"Nairobi, Kenya",BBI will cure this
177,IsaacKoskel,"Pewa, St ",BelAkinyii We are here to stay and watch the unfoldings Hii ndoa ikipita Thika town nita support BBI religiously Otherwise wait for the obvious card from team uhunye Madimoni TutafikaTu
178,THUKUDavid_,,WowBBIBBIFraudRutoUhuruandRailaNairobi
179,davidsngugi,,BBI BBIBetrayal BrainwashingIntimidating
180,AbdirizakGomed,,AhmediiAbdulla Hilarious and comical BBI
181,Ambani_Ambani,Nairobi ,What Kenyans what in BBI what BBIFraud has produced RejectBBI
182,mwangipaul27,Kahawa Area Nairobi Kenya,The problem isnt even BBI its the people who started it the people at the top RejectBBI
183,BrandoneNgala,"Nairobi, Kenya",Every political leader will benefit from BBI and loot more but is that what you want as a Kenyan How will BBI creat you employment when it has aprovission to elect more leaders at county level and to executiveKenyans its time we say enoughwe cant allow two mad men decide
184,orutwasam,"Nairobi, Kenya",With all Constitutional changes and amendments to achieve cohesiveness in Kenya still ethnicity is monster driving the changes in BBI the big five will still remain to be what theyre a small fish still remains marginalized in the lake by all aspects
185,ramario2020,"Naivasha, Kenya",You can never win an argument with negative personThey only hear whats suit them and listen only to respondBBI is good documentYoung Generation the future is brightNew Dawn for KenyansPeacelove and prosperityI will vote for BBI
186,GedionMakori,"Nairobi, Kenya",BBI is done and dusted no more stories
187,tufaaki,,MutichiloMike ahmednasirlaw I feel your panic The Senior seems not to exactly walk your path I am sure for the next weeks months BBI will play your twitter fodder
188,JohnNgila,Nairobi,punguzamizigibill was way better than BBI BBI43NationsSTRONG
189,patricksafariR,Nairobi,A big problem we have with this BBI is people are reasoning on the basis of who they prefer politicallySome are supporting it to punish RutoOthers are opposing it to punish RailaThe tendency we always have of making rules with intention to punish one person is not healthy
190,jinazkennedy1,"Nairobi, Kenya",This BBI hmmm
191,Oshienga,"Kilifi County, Kenya",BBI will change lives of Kenyans for the better Those Kenyans are the President Deputy President Prime Minister n Deputy Prime MinistersThe rest of us are just voting machines to make all this happen starting with an expensive taxpayer financed referendum BBINonsense
192,mafioso_esq,KENYA,TheStarKenya BBI is NOT a solution to disunity in Kenya Unless we see Kenyans from Nyanza amp Western Kenya open shops operate matatus Taxis Bodas in certain regions especially central Kenya known to u amp many of us thats when BBINonsenseReggae will be relevant to us
193,Tata_YaBana,,Shoot down that BBI thing its worse than 20078 PEV
194,rickey_weru,K City,This lady says that if elections were held todayDP Ruto will be unstoppable PresidentialDebate2020 BBI
195,francisfonnie,,BBI bosi bosio
196,Castroh_F,"Nairobi, Kenya",BBI is only beneficial to the political class the rest of Kenyans will suffer as graft takes center stage Dont talk about a Democratic Kenya when youve locked MigunaMiguna out of his motherland StateHouseKenya continue spreading covid19 RailaOdinga WilliamsRuto
197,BrandoneNgala,"Nairobi, Kenya",When you support BBI and goes ahead to create a poll only to loose in your own pollI said some of these top frequent twitter users are too stupid
198,BillowYussuf89,Global Citizen ,RobertAlai We dont need an expensive referendum to give the youth 7 year tax waiver We dont need BBI to expand the legislature to have a gender balance parliament We dont need BBI to increase the County Revenue Allocations from 15 to 35 All we need is a caring Government
199,Jim_Olum,Kenya Mombasa,sad thing right BBI only the voice of illiterate and uncivilized will make it a success
200,tosh_bonnie,,Lets all read this BBI report and get to understand it Maybr it says something about our sperm count BBI
201,FredMuitiriri,"Nairobi, Kenya",QuestionBBIPrime MinisterI thought inclusivity in govt would be The first runners up candidate in an election would automatically be the Prime MinisterHelp me here good peopleahmednasirlawItsMutaiOliverMathengekipmurkomen EAukot MarthaKarua KenMijungu
202,VGichomo,"Nairobi, Kenya",What is your opinion of the just released bbi is it BBIFraud BBINonsense or BBI43NationsSTRONG
203,loshanjay,Western Bungoma,Is only RICH people who are against BBI The likes of Ndii William Ruto and many others Just because it has leaked YOUTH EMPOWERMENT Kwan mnataka tu mtupe WHEELBARROWS
204,anitasoina,"Nairobi, Kenya",Did we need BBIReport This person has explained so well BBINonsense BBIFraud BBI OleItumbi kipmurkomen DavidNdii KiruiChebet8
205,silasbogonko,,Ruto and TangaTanga brigade have no muscles to oppose the constitutional change through BBI initiative
206,mosses254,#FcukZoo.#TeamArsenal,ItsMutai too shallow of youwe dont need BBI to pass legislation on taxesBBINonsense BBIFraud BBIscam but you entitled to your opinion
207,polytheist12,Heaven In Hell.,When it comes to BBIReport am with the HusterNation coz this BBINonsense ni mavi tupu takatakaWhen it comes to presidential elections am with dynasties esp FredMatiangi coz huyu ruto ni mwizi na mavi tupu Kama bbi RejectBBI
208,Saphane3,,We dont need social distancing in matatus anymore BBI
209,ngareinnocent,"Nairobi, Kenya",ItsJosephMoindi ahmednasirlaw He peeled the BBI 20
210,MokuaRabai,nairobi,BBI is a fraud A big one KOT
211,nmivanco,"Nakuru, Kenya",We are living peacefully as Kenyans I dont understand why they are bringing that bbi nonsense watu waanze bad blood all over
212,KaranjaDavy,"Kiambu, Kenya",Am not supporting BBI neither am i supporting whellbarrows BUT UNTILL WHEN WILL WE HAVE LEADERS WITH VISION FOR THE KENYANS AND NOT FOR THEIR OWN GAIN UNTILLWHEN
213,TangaTangaGen,Kenya ,Before u read the BBI Read the constitution 2010 Now wow me with your intellect as to what is new in the BBINonsense EtalePhilip
214,yegonemmanuel_,Global Citizen,Right now leaders are flouting all COVID19 protocals in the name of BBI which is largely in their interest Youd be mistaken to think they care about us wananchiSomehow the youth will still be blamed Wear your mask wash your hands keep off public gatherings be safe
215,cyprianongeri1,"Nairobi, Kenya",Did bbi team submit their proposals to EAukots punguzamizigokenya ama you believe that constitutional amendment is a preserve of the trip brothers These two proposals are completely different from each other
216,KimunguiAnthony,western Kenya,Are those two signatures the same BBI ItsMutai
217,WuodImelda,tenement yard,it was never a political contest when one side was campaigning and the other was arguing against campaigns The silent side is about to uproar When the rubber meets the road you might be suprised that the majority has always been silence UhuruInKisumu BBINonsense BBI
218,mugunjm,NAIROBI,FabianMwoshi LarryMadowo 4am Hio shida iko kila mahali hapa kwetu ni ujinga ya BBI versus Hustler upus
219,Otanga_10,Kenya,BBI Raila KOT Uhuru WSR tangatanga Basically sums up the three politicians
220,planetnairobi,"Nairobi, Kenya",BBI caters more for emotions while reasoning suffers hunger pangs
221,babu_kramer,Kenya,AfricaIsBleeding Nigeria EndSARSCongoCongolsBleeding Namibia ShutItAllDown South Africa AmINext Cameroon AnglophoneCrisisLiberia RapeNationalEmergencyIvory Coast and Ghana ChildTraffickin Kenya bbi dynastiesmustfall
222,Disembe,Kenya,The profound conundrum Tangatanga legal minds face on the BBI 1 To fight is to fight a losing battle2 To embrace is to sit at the back or kwa ile bao ya excess passengers ButNobody Can Stop Reggae
223,mathengs,Nairobi,UkweliParty Where is the evidence that BBI is sponsored by US government
224,mwasmbaria,,MigunaMiguna RailaOdinga BBI must die we cant wait to see power shared by relativesBBI must dieUhuru must go
225,DavidNakome,Kenya,ntvkenya BBI
226,urbanstorian,Kenya,BBI BBIPeoplesAgenda BBIFraud BBIReport BBINonsense
227,PAggrives,,mwalimudida Watoto wanarudi shule changamka uwache kureject bbi sababu hata wewe ungewekwa hakuna kitu tofauti ungefanya mwalimu
228,FalhadaIman,"Nairobi, Kenya",Am still standing my ground from what I said 11months agoBBI
229,SeitaiLeparan,"Rift Valley, Kenya",of disempowering Kenyans and hiding behind reportsBBIReport BBI
230,alfoncemuthui,mobile ,These streets getting hotter in one day thanks to BBI BBIPeoplesAgenda BBIReport BBIpromise
231,Wakabando,Kenya,8 Corruption fact and reality is that BBI handshake has become synonymous with connivance Any charged of corruption or other crimes who declares support for BBI gets politically shielded Tragic irony It is undeniable theres Weaponization of War on Graft Very dangerous
232,SiratAli95,,FauzKhalid Na wanatuambia eti BBI inatuleta pamoja and I could read a Coastarian leader running away with it Wajingasisi
233,wamaeweruh,"Nairobi, Kenya",Why should a normal Kenyan waste time just to attend a BBI rally What for To me even just reading that draft alone would be insaneI cant create a vaccancy for dynasities again I say NEVER Be wise people
234,ReubenChamp,"Nairobi, Kenya",StandardKenya We dont need Reggae to make Kenya a better country In fact Reggae is massively overratedBBI GARBAGE
235,LeoMutugeMusic,Worldwide,How can we trust Uhuru yet he has failed to fix corruption And unite jubilee bbi is fraud He told us ametosha to lead this country Now its handshake and bbi and Huduma number We need new thinking Foreign debt high PunguzaMizigo wanjiku is tired
236,maurultd,"Nairobi, Kenya",Containers available at competitive prices from MauruContainers Hurry while stock lasts Call us today 0795614377 containerscontainerhomecontainerhouse Debates2020 MainaAndKingangi MwashumbeNaShugaboy KameneAndJalas BBIPeoplesAgenda BBIReport Bbi
237,Abdulra35087998,"Nairobi, Kenya",BBI is typically that timetable that that lazy unwilling to study student keeps correcting every lst hour of the day but never translates it into a functioning guide by sincere actions2010 timetable is enough to bring out the A from Real KenyansStop the nonsense correction
238,Jogoo27239879,"Enkare Nyarobi, Kenya",KimanziDon BBI is here move on
239,OgarahJoseph,Kenya,ItsMutai Now here we are set to go Just like we can not agree on everything in the BBI so lets not disagree with BBI entirely There are policies to be adopted from it
240,itslexxikimani,"Kamwangi, Kenya",ahmednasirlaw 360 MPs can we really afford them They need cars they also need bodyguards The other amendments can be done without BBI
241,indukusy,"Indangalasia, Busia, Kenya",Another reminder that you can get your copy of the holiest document on earth currently The Mighty BBI Just DM your EmailRead it Understand it You can also choose not to Vote coz it will still be implemented whether you like it or not Thank You
242,MainaNjoroge20,,BBIpromise BBIPeoplesAgenda BBIFraud BBI
243,hayoSTE,Wewe Uko na Wapi? ,In the spirit if equality fairness equitable sharing of resources for a joint prosperity and inclusivity lets all support BBI BBI43NationsSTRONG
244,EstherN30168919,,Aaroncheruiyot Just Sugar coating BBI Nothing new
245,Alex_wanjohi_,"Eldoret, Kenya",What is your reaction after going through the BBI BBIpromiseBBIFraudRejectBBImaishaconcertfridaydissertationJaramogi
246,OngusoN,,ledamalekina Better 100 senators who are not corruptand WHO told you BBI was about the number of senators or even mps to be elected
247,LevyNyangaresi,"Nairobi, Kenya",Have you read the BBI report or you are waiting for a summary from the journalists TheBBIPromiseNewsGang maishaconcertfriday
248,SiratAli95,,ledamalekina Mheshimiwa if members of the PPGKenya cannot see and read the word uninhabited in this UhuruRaila BBI thing and get annoyed then Sisiniwajinga
249,SiratAli95,,TheODMparty Disembe RailaOdinga AnyangNyongo The irony of BBI changing the sports ground name from Kenyatta to Odinga and asking Kenyattas son to grace the occasion Kweli Kenya imeletwa pamoja na hawa jamaa
250,SiratAli95,,simbaguleid PPGKenya HonAbdikarim majorbashir honomaar HonAbubakarAden HonTepo HonDomey HBanticha mahaji63 GovernorNanok IbrahimNEDI The truth is if members of the PPGKenya face the King s tell them they are naked and throw that stuff BBI into the nearest dustbin no bone will break and they would have done their expected service to their people or else seat well knowing that you have betrayed yr folks
