,User,Location,Tweet
480,CareerpointSolu,Nairobi Kenya,Post Edited Job Vacancy at Britam IKoKazi IkoKaziKe britamjobs financemanagerjobs
481,Finance_501,,JOB Coordinator Finance Development Rde Kors Esbjerg Nairobi Kenya NGO Chartered Accountant or similar with finance management consultancy experience 10 years of experience MidSenior Level Open IkoKaziKE IkoKaziKe
482,CareerpointSolu,Nairobi Kenya,New post Closing Soon Job Vacancy at International Planned Parenthood Federation IPPF IKoKazi IkoKaziKe
483,Finance_501,,JOB Senior Investment Manager alphamundi Nairobi KE Impact Investing MBA accounting certification or CFA is an added advantage 8 years experience MidSenior Level Open Submit CV and cover letter tomarlenehormesalphamundichIkoKaziKE IkoKazi
484,CareerpointSolu,Nairobi Kenya,Post Edited Ongoing Recruitment at National Council of Churches of Kenya NCCK IKoKazi IkoKaziKe
485,jomoAndy,Classified ◎,Another happy client patieni jebkenya kazi wakubwaIkoKaziKELetsCleanWithJEB
486,Mama_Waithe,Nairobi,Hey KOTmy brother graduated in 2016 and has been looking for a job in vainPls if any one can assist pls dohe is willing to do any jobQualifications Diploma in Procurement IkokaziKE
487,Nyaliks_,"Nairobi, Kenya",Any data analyst in KakamegaIkoKaziKE
488,DeborahKwanga,"Nairobi, Kenya",Hello Professional you dont have to stay in a job that you hate Instead of leaving your job in haste create a 36 month plan and be very strategic in your job search A career transition can be scary but with the right help you can land a desirable role IkoKaziKE IkoKazi
489,CareerpointSolu,Nairobi Kenya,Post Edited Latest Jobs at Sanergy IKoKazi IkoKaziKe
490,HOMEOFLOVETEAM,"Nairobi, Kenya",Lets do a special gift to someone else Always give Beagifttosomeone charitytuesday charity IkoKaziKE KOTLoyalsOnly LoveOnTour2020 LoveIsland
491,Protec_Kenya,"Nairobi, Kenya",Google Warns of ZeroClick Bluetooth Flaws in Linuxbased Devices CyberSecurity Hacking Phishing malware ransomware CyberWarning CyberWarfare IkoKaziKE
492,Protec_Kenya,"Nairobi, Kenya",Researchers Find Vulnerabilities in Microsoft Azure Cloud Service CyberSecurity Hacking Phishing malware ransomware CyberWarning CyberWarfare IkoKaziKE
493,CareerpointSolu,Nairobi Kenya,Post Edited Latest Jobs at MPESA Foundation Academy IKoKazi IkoKaziKe
494,Protec_Kenya,"Nairobi, Kenya",Watch Out Microsoft Warns Android Users About A New Ransomware CyberSecurity Hacking Phishing malware ransomware CyberWarning CyberWarfare IkoKaziKE
495,_KEmwangi,"Nairobi, Kenya",who has a machine learning project ani include lll do it for free IkoKaziKE IkoKazi
496,ItsMo_Says,"Nairobi, Kenya",What if you have a start up and struggle with pitching or doing presentations Well how about you talk to me and i do it for you no not the work the presentation of the pitch DM is open IkoKaziKE
497,brenda_kinyua1,"Nairobi, Kenya",ikokazike Help a brother out
498,proTvMounting,Nairobi standard street,ikokaziKE IkoKaziKE please support my hustle I charge jut 1k labour for TV mountingwall brackets also available from as low as 500sh kindly DM me or call 0713332260 0735624958 CongoIsBleeding tulipedeni FridayMotivation SokoNews Cabinet kisii county
499,edge_Kenya,"Nairobi, Kenya",Are you able to tell stories in a captivating way Do you use social media to influence othersHatua Network is looking for a passionate and selfdriven Communications Officer to showcase their work and impactDetails ikokaziKE jobhunt JobsInKenya
500,realfieldwork,,To collect data at Realfield you will need to use the Realfield app As you apply to become a fielder on remember to download the app from Google playstore at EthicalData Realtime IkoKaziKE
501,OyierNemia,Kenya,0720682111Payment on delivery countrywideAmazing SHOE offerspaidpartnershipwithdiageo Ruto Msambweni Henry Ghost president uhuru Kenyatta sacco tummy abraham Amina IkoKaziKE
502,KijabeHospital,"Kijabe, Kenya ",Are you are a sonographerIkoKaziKE
503,NduduzoNondaba,,Mentorship is R1000Contact 0736645762 to start winning in FOREXSisonke DJSBU TheBigLearningFestival FreebieFriday JobSeekersSA money investing IkoKaziKE johnvuligatechallenge JohnVuliGate FridayMotivation FridayThoughts FridayVibes
504,CareerPointKe,Nairobi,IkoKaziKeCheck Out Apply For These KWS Jobs Before Its Too LateClick here to apply
505,KijaniHQ,"Nairobi, Kenya",From our portfolio Agano Tradecraft Ltd Reach out at or visit IkoKaziKE webdesign
506,localmote,"Nairobi, Kenya",Ace creative is a unique mix between an interactive agency and graphic design firm Our team delivers an unparalleled combination of strategy creativity and technologyReach out to Ace Creative via Localmote Creatives Creatives IkoKaziKE
507,StickerPlug047,Kenya,Some Fine Skin for your Laptops Do you OWN one Wrap your Gadgets to make them look ScintillatingDm if interestedPS5 Ps4 IkoKaziKE
508,ebitsonline,"Wilson Business Park, Nairobi",Want To Drive Traffic To Your Online StoreAt Ebits Online we simplify and optimize your ability to sell online with eCommerce solutions in Kenya that are designed to help you succeed Check our packages ikokazike ikokazi ruto THEJAMSESSION
509,KingsResearch_,In The Library ,We offer Guidance Services onData analysisJournal writing DissertationPlagiarism removalEssays GrammarBusiness Plan254728426918 IkoKaziKE Tinaanddunco msambweni Jaramogi William Ruto Uhuru Kenyatta Matiangi
510,realfieldwork,,We are recruiting for fielders till 26th of October Join us today Apply on or download the Realfield app from google playstore at EthicalData Realtime IkoKaziKe Tech4Good AI4D F2F DataCollection Kenya Gigwork
511,michelle_ajema,Nairobi,IkoKaziKE IkoKazi
512,michelle_ajema,Nairobi,IkoKaziKE
513,michelle_ajema,Nairobi,Anyway if youre looking for satin bonnets pillowcases and hair products check out my business IG IkoKaziKE
514,nyachwaya254,Nairobi,IkoKaziKE
515,AdanZamuh,Eastleigh,Beautiful hair styles done at affordable price welcome for booking call 0725041319 we are in Nairobi town CBD retweet tupate customer IkoKaziKE
516,OneStop_Arcade,"Karen,Kenya",Are you a young vibrant female looking for an exciting opportunity We are looking for youIf interested email your CV To karenkitchen2019gmailcom InternationalDayoftheGirlChild DayOfTheGirl SharingIsCaring IkoKaziKE MaishaConcertFriday Ruto
517,jebichiidiana,Mars,Farm Life via YouTube I need to work on content and your views Please comedy YouTuber artist BLACKCREATORSFUND BBMAsVote Video IkokaziKE AfricanSocialStar ActNow Vimeo
518,ThuitaJim,"Nairobi, Kenya",Remember the employers most compelling question is What can you do for me not What do you wantYour challenge is to convey that value in a short and concise documentyourcover lettergetanewjob IkoKaziKE coverletterwriting
519,Gotech_constrKe,kenya,On its own or paired with the Concrete tiles Square pieces the Concrete tile Fan shape can be used to make circles or arched fans With a little imagination the possibilities are untold1000 per square meter construction nairobikenya Paving outdoors IkoKaziKE ngong
520,LuxuryHomeKE,Nairobi & Nakuru,720ml jar 120ksh 0791620612Sharemyhustleikokazike
521,_MugishaN,Kenya,Posted as receivedIkoKaziKE Sociology people
522,nancyokutah,"Kisumu,Kenya,Africa",IkoKaziKEWe are making Kisumu city digital amp smartApart from giving exposure to SMEs amp big corporateswe are showcasing events by advertising them on our LED outdoor screen located in Kisumu CBD to your target groupHolla 0788 888 666 or nancyokutahshapirocoke for rates
523,Shirohshi,Kenya,healthyliving freshfood ordernow smallbusinesskenya womeninbusiness beanybeans Kwachuasupplies boiledbeans freshbeans vegan veganfood vegankenya vegeterian vegeteriankenya yogakenya fleamarket businesskenya youthempowerment tembeakenya madeinkenya IkoKaziKe
524,shortlistafrica,"Nairobi, Kenya",jobs FridayAre you looking for new opportunities These companies are hiring mkopasolar melvinsteas FSDKe avpa PawameAfrica and more Check out the available openings on Shortlist kazybott ikoKaziKE
525,Plus2KE,"Nairobi, Kenya",Logo and Identity Design for RedKraft Interiors logo identity branding brandingdesign agency creative Nairobi IkoKaziKe designinspiration designoftheday uidesign kenya identitydesign logotype dribbble
526,3TechAgency,"Nairobi,Kenya",Get a website FREE 1 MONTH MARKETING PLANTalk to us nowwork javascript Africa Nairobi kenya Marketing US 100DaysOfCode DigitalMarketing Java SEO Google Instagram Twitter startups Web Webdesign IkoKaziKe MotivationalQuotes money JerusalemaChallenge
527,Blacksh_Panther,"Nairobi,kenya",IkoKaziKe I need a plug If anyone knows a company looking for a receptionistcustomer service executive office assistantadmin assistant kindly feel free to share my contact toisoniquegmailcom Im open to volunteer to ikokaziIkoKaziKE kazimpango fridaymorning
528,Simon_Ingari,"Nairobi, Kenya",United Nations Nairobi Internship Programme IkoKaziKE
529,gakunganjuguna,Kenya,Oppo Reno 4 Pro 5G Ksh 68999Order at Key Features655 inch displayAndroid 10 ColorOS 7224GHz OctaCore processor12GB RAM256GB ROM48MP13MP12MP Rear camera32MP Front camera5G4000mAh batterymainaandkingangi IkoKaziKE
530,CareerpointSolu,Nairobi Kenya,New post Job Opening at Diageo IKoKazi IkoKaziKe careeropportunities
531,SummitRecruitke,"Karen Road, Nairobi, Kenya",Our client is looking to recruit a Pharmacy Manager with prior experience working in a similar role who will be in a supervisory role in overseeing the workflow of the Pharmacy Department Click here to apply JobsInKenya Medical IkoKaziKE
532,Gichman_,,Ps4 complete with two pads and fifa 20 for sale 30kDM if interested ikokazike KOTLoyals
533,ClintonMomo,,Any contractors in the here theres work for you IkoKaziKE johnnjenga
534,Deluxe_Kenya,"Nairobi, Kenya",Early Mashujaa Day dealsKsh 2500 onlyCallwhatsapp 0790224486sneakers IkoKaziKE IkoKazi
535,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE fridaymorning
536,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE FridayThoughts
537,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE MainaAndKingangi
538,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE WhereYouBeenByNikita
539,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE TulipeDENI
540,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKE FridayMotivation
541,Simon_Ingari,"Nairobi, Kenya",IkoKaziKe PataKaziKe Gethired JobSeekers Jobs Internships Hiring Recruitment HR Hire Jobs Tujengane SokoNaKazi NatafutaKazi Hireme freelancing talent VirtualHiring jobopening Jobseekers jobseeker WorldFoodDay
542,Simon_Ingari,"Nairobi, Kenya",Kenya Telegram Job Vacancies GroupTopics1Current open job vacancies 2 Help to those facing application difficulties3 Shortlisted candidates and interviews 4 Flagging off scam jobs Join link IkoKaziKe PataKaziKe Gethired JobSeekers
543,_FelixKE,Mbeere,Nike air Jordan 4 Singles DayUS 95 UK 85 EU 43 275 CM5500 bobMtumbaDM for enquiriesIkoKaziKe
544,PGSECURITYLTD1,"14 Parklands Road, Nairobi",Alarm system with a cloud based visual verification and smartphone application designed for the residential and small business marketsGet quote JointhePride gigeconomy IkoKaziKE
545,Robindamisi,"Nairobi, Kenya",followback Robindamisi 2 save me TeamFollowBack iPhone12Pro IoT AI MLB Linux DEVCommunity Dev javascript js CodeNewbie coding IkoKaziKE Python 100DaysOfCode coding ML Memes code WomenWhoCode Programming CSS github Serverless webdev 3D developer
546,CareerpointSolu,Nairobi Kenya,New post Career Opportunity at Embassy of Denmark Kenya IKoKazi IkoKaziKe
547,kazibidii,Nairobi,Prescreened babysitters available on Kazibidii App Use the link below to download maishaconcertfriday FridayThoughts FridayMotivation IkoKaziKE
548,EmploiAfrica,"Airport North Rd, Nairobi KE",It is imperative never to give upemploi GetHired IkoKaziKE
549,CareerPointKe,Nairobi,IkoKaziKE IkoKaziHurry amp Apply Administration Jobs Available For YouClick here to apply
550,JobonicsHR,Kenya,Apart from being forced to enter your cvresume details again in forms when applying for jobs what other things do you dislike about the job application processes today IkoKaziKE hiring jobs recruitment FridayMotivation FridayThoughts
551,shecyclesnbi,Nairobi,IkoKaziKe motivation
552,vonetteorinda,"nairobi,kenya",IkoKaziKE Im looking for a social media assistant
553,Gichman_,,Rev Transcription accounts and captioning accounts available for saleDM if interested ikokazike KOTLoyals
554,CareerpointSolu,Nairobi Kenya,New post Latest Job Opening at Kenya Safari Lodges IKoKazi IkoKaziKe generalmanagerjobs latestopportunities
555,JustSilkk,Kenya,Please Retweet IkoKaziKE
556,EagleMoversKe,Nairobi Kenya,Ayeeee The weekend is here a great time to move it move itA time to move it0729876192 or 0722208118 EagleMoversKenya tinaanddunco maishaconcertfriday BarakaZaMilele IkoKaziKE IkoKazi Kibaki
557,BrendaWairimu,,Looking for an upper primary school tuition teacher math science Kiswahili based in Mtwapa Mombasa IkoKaziKE
558,carolwmungai,"Nairobi,Kenya",IkoKaziKE
559,Simon_Ingari,"Nairobi, Kenya",1412 Vacant Posts Open At Nairobi Metropolitan Service IkoKaziKE
560,CampoeKE,Kenya,ICYMI Operations Associate at Humanitarian OpenStreetMap Team Nairobi 13yrs exp DDL 1st Nov 2020Details gt IkoKazi IkoKaziKE
561,EstreamL,"Nairobi, Kenya",Securing your assets makes you at ease you can conveniently monitor and control access to your homebusiness premisesAt Estream EA Limited we install and service advanced and affordable security solutionsIkoKaziKE kibakiState HouseMau Mau
562,EMS_Kenya,Kenya,VACANCYWere hiring for a Quality Management System CoordinatorJoin the EPlus familyIkokaziKE
563,CareerpointSolu,Nairobi Kenya,New post Job Opening at HF Group IKoKazi IkoKaziKe
564,thuodesigns_KE,KE,IkoKaziKE I am an article writer proficient in writing articles SEO content blogs website content product reviews and descriptions Available to start working immediately DM is open
565,Shiko_tyras,"Nairobi, Kenya",Good morning tweeps please promote my hustle and retweet my client maybe on your timeline Size 3944 available at Kshs 2000IkoKaziKE
566,kehia_kenya,,We are offering a platform to showcase Digitalhealth innovations as we move towards a digital futureShare with us your Digitalhealth story amp get featured on the next issue of the KDH NewsletterEmail secretarykehiaorg tell us your story amp well get back to youIkoKaziKE
